flow_id,system,chief_complaint,module,order,question_id,question_text,answer_type,required,min,max,choices,help_text,active
ONCO_FEBRILE_NEUTROPENIA_V1,ONCOLOGY,FEBRILE_NEUTROPENIA,CORE,1,ONCO_FN_01,"Currently on chemotherapy or had chemo in past 4 weeks?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_FEBRILE_NEUTROPENIA_V1,ONCOLOGY,FEBRILE_NEUTROPENIA,CORE,2,ONCO_FN_02,"Fever now or within last 24 hours?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_FEBRILE_NEUTROPENIA_V1,ONCOLOGY,FEBRILE_NEUTROPENIA,CORE,3,ONCO_FN_03,"Known low white blood cell count (neutropenia)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_FEBRILE_NEUTROPENIA_V1,ONCOLOGY,FEBRILE_NEUTROPENIA,CORE,4,ONCO_FN_04,"Shaking chills or rigors?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_FEBRILE_NEUTROPENIA_V1,ONCOLOGY,FEBRILE_NEUTROPENIA,CORE,5,ONCO_FN_05,"Confusion or not acting normal?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_FEBRILE_NEUTROPENIA_V1,ONCOLOGY,FEBRILE_NEUTROPENIA,CORE,6,ONCO_FN_06,"Shortness of breath or low oxygen concern?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_FEBRILE_NEUTROPENIA_V1,ONCOLOGY,FEBRILE_NEUTROPENIA,CORE,7,ONCO_FN_07,"Low blood pressure or dizziness on standing?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_FEBRILE_NEUTROPENIA_V1,ONCOLOGY,FEBRILE_NEUTROPENIA,CORE,8,ONCO_FN_08,"Severe sore throat or mouth sores?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_FEBRILE_NEUTROPENIA_V1,ONCOLOGY,FEBRILE_NEUTROPENIA,CORE,9,ONCO_FN_09,"Cough or respiratory symptoms?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_FEBRILE_NEUTROPENIA_V1,ONCOLOGY,FEBRILE_NEUTROPENIA,CORE,10,ONCO_FN_10,"Abdominal pain or diarrhea?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_FEBRILE_NEUTROPENIA_V1,ONCOLOGY,FEBRILE_NEUTROPENIA,CORE,11,ONCO_FN_11,"Painful urination or urinary symptoms?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_FEBRILE_NEUTROPENIA_V1,ONCOLOGY,FEBRILE_NEUTROPENIA,CORE,12,ONCO_FN_12,"Skin redness or wound infection signs?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_FEBRILE_NEUTROPENIA_V1,ONCOLOGY,FEBRILE_NEUTROPENIA,CORE,13,ONCO_FN_13,"Central line or port in place?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_FEBRILE_NEUTROPENIA_V1,ONCOLOGY,FEBRILE_NEUTROPENIA,CORE,14,ONCO_FN_14,"Redness/discharge/pain at catheter site?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_FEBRILE_NEUTROPENIA_V1,ONCOLOGY,FEBRILE_NEUTROPENIA,CORE,15,ONCO_FN_15,"Severe weakness or unable to get out of bed?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_FEBRILE_NEUTROPENIA_V1,ONCOLOGY,FEBRILE_NEUTROPENIA,CORE,16,ONCO_FN_16,"Cannot keep fluids down (severe vomiting)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_FEBRILE_NEUTROPENIA_V1,ONCOLOGY,FEBRILE_NEUTROPENIA,CORE,17,ONCO_FN_17,"Bleeding that won't stop?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_FEBRILE_NEUTROPENIA_V1,ONCOLOGY,FEBRILE_NEUTROPENIA,CORE,18,ONCO_FN_18,"Symptoms worsening rapidly?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_FEBRILE_NEUTROPENIA_V1,ONCOLOGY,FEBRILE_NEUTROPENIA,CORE,19,ONCO_FN_19,"Oncologist available to contact?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_CORD_COMPRESSION_V1,ONCOLOGY,CORD_COMPRESSION,CORE,1,ONCO_CC_01,"Known cancer diagnosis?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_CORD_COMPRESSION_V1,ONCOLOGY,CORD_COMPRESSION,CORE,2,ONCO_CC_02,"New back pain (especially mid/upper back)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_CORD_COMPRESSION_V1,ONCOLOGY,CORD_COMPRESSION,CORE,3,ONCO_CC_03,"New weakness in legs?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_CORD_COMPRESSION_V1,ONCOLOGY,CORD_COMPRESSION,CORE,4,ONCO_CC_04,"Numbness or tingling below waist?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_CORD_COMPRESSION_V1,ONCOLOGY,CORD_COMPRESSION,CORE,5,ONCO_CC_05,"Trouble walking or unsteady gait?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_CORD_COMPRESSION_V1,ONCOLOGY,CORD_COMPRESSION,CORE,6,ONCO_CC_06,"Loss of bladder control (incontinence)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_CORD_COMPRESSION_V1,ONCOLOGY,CORD_COMPRESSION,CORE,7,ONCO_CC_07,"Loss of bowel control?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_CORD_COMPRESSION_V1,ONCOLOGY,CORD_COMPRESSION,CORE,8,ONCO_CC_08,"Unable to urinate?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_CORD_COMPRESSION_V1,ONCOLOGY,CORD_COMPRESSION,CORE,9,ONCO_CC_09,"Saddle area numbness (groin/buttocks)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_CORD_COMPRESSION_V1,ONCOLOGY,CORD_COMPRESSION,CORE,10,ONCO_CC_10,"Pain worse when lying down?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_CORD_COMPRESSION_V1,ONCOLOGY,CORD_COMPRESSION,CORE,11,ONCO_CC_11,"Pain wakes you from sleep?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_CORD_COMPRESSION_V1,ONCOLOGY,CORD_COMPRESSION,CORE,12,ONCO_CC_12,"Known spine metastases?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_CORD_COMPRESSION_V1,ONCOLOGY,CORD_COMPRESSION,CORE,13,ONCO_CC_13,"Symptoms started suddenly?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_CORD_COMPRESSION_V1,ONCOLOGY,CORD_COMPRESSION,CORE,14,ONCO_CC_14,"Symptoms worsening rapidly (hours)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_CORD_COMPRESSION_V1,ONCOLOGY,CORD_COMPRESSION,CORE,15,ONCO_CC_15,"On steroids for cancer?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_CORD_COMPRESSION_V1,ONCOLOGY,CORD_COMPRESSION,CORE,16,ONCO_CC_16,"History of radiation to spine?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_CORD_COMPRESSION_V1,ONCOLOGY,CORD_COMPRESSION,CORE,17,ONCO_CC_17,"Fever with symptoms?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_CORD_COMPRESSION_V1,ONCOLOGY,CORD_COMPRESSION,CORE,18,ONCO_CC_18,"Severe pain not controlled by meds?",TRI,Y,,,,"Yes|No|Not sure",,Y
ONCO_CORD_COMPRESSION_V1,ONCOLOGY,CORD_COMPRESSION,CORE,19,ONCO_CC_19,"Oncologist aware of symptoms?",TRI,Y,,,,"Yes|No|Not sure",,Y
