flow_id,system,chief_complaint,module,order,question_id,question_text,answer_type,required,min,max,choices,help_text,active
ENV_TICK_LYME_V1,ENVIRONMENTAL,TICK_LYME,CORE,1,ENV_TICK_01,"Tick bite or tick found attached?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_TICK_LYME_V1,ENVIRONMENTAL,TICK_LYME,CORE,2,ENV_TICK_02,"Tick attached for 36 hours or longer (or unsure)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_TICK_LYME_V1,ENVIRONMENTAL,TICK_LYME,CORE,3,ENV_TICK_03,"Bullseye or expanding ring rash (erythema migrans)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_TICK_LYME_V1,ENVIRONMENTAL,TICK_LYME,CORE,4,ENV_TICK_04,"Fever, chills, or flu-like symptoms?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_TICK_LYME_V1,ENVIRONMENTAL,TICK_LYME,CORE,5,ENV_TICK_05,"Severe headache or neck stiffness?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_TICK_LYME_V1,ENVIRONMENTAL,TICK_LYME,CORE,6,ENV_TICK_06,"Facial droop or weakness?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_TICK_LYME_V1,ENVIRONMENTAL,TICK_LYME,CORE,7,ENV_TICK_07,"Joint swelling or severe joint pain?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_TICK_LYME_V1,ENVIRONMENTAL,TICK_LYME,CORE,8,ENV_TICK_08,"Heart palpitations, chest pain, or fainting?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_TICK_LYME_V1,ENVIRONMENTAL,TICK_LYME,CORE,9,ENV_TICK_09,"Rash spreading rapidly or multiple rashes?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_TICK_LYME_V1,ENVIRONMENTAL,TICK_LYME,CORE,10,ENV_TICK_10,"Pregnant or could be pregnant?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_TICK_LYME_V1,ENVIRONMENTAL,TICK_LYME,CORE,11,ENV_TICK_11,"Immunocompromised?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_TICK_LYME_V1,ENVIRONMENTAL,TICK_LYME,CORE,12,ENV_TICK_12,"Age under 8 years?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_TICK_LYME_V1,ENVIRONMENTAL,TICK_LYME,CORE,13,ENV_TICK_13,"Symptoms worsening rapidly?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_TICK_LYME_V1,ENVIRONMENTAL,TICK_LYME,CORE,14,ENV_TICK_14,"Tick removed but mouthparts may remain?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_TICK_LYME_V1,ENVIRONMENTAL,TICK_LYME,CORE,15,ENV_TICK_15,"Bite area is increasingly red, hot, painful, or pus?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_TICK_LYME_V1,ENVIRONMENTAL,TICK_LYME,CORE,16,ENV_TICK_16,"Known exposure in endemic area (woods/grass, pets)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_TICK_LYME_V1,ENVIRONMENTAL,TICK_LYME,CORE,17,ENV_TICK_17,"Took doxycycline prophylaxis already?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_TICK_LYME_V1,ENVIRONMENTAL,TICK_LYME,CORE,18,ENV_TICK_18,"New neurologic symptoms (numbness/tingling)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_TICK_LYME_V1,ENVIRONMENTAL,TICK_LYME,CORE,19,ENV_TICK_19,"Severe fatigue limiting daily activity?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_COLD_EXPOSURE_V1,ENVIRONMENTAL,COLD_EXPOSURE,CORE,1,ENV_COLD_01,"Cold exposure occurred (outdoors, wet clothing, poor heat)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_COLD_EXPOSURE_V1,ENVIRONMENTAL,COLD_EXPOSURE,CORE,2,ENV_COLD_02,"Shivering severe or uncontrolled?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_COLD_EXPOSURE_V1,ENVIRONMENTAL,COLD_EXPOSURE,CORE,3,ENV_COLD_03,"Confusion, sleepiness, or not acting normal?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_COLD_EXPOSURE_V1,ENVIRONMENTAL,COLD_EXPOSURE,CORE,4,ENV_COLD_04,"Fainting or near fainting?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_COLD_EXPOSURE_V1,ENVIRONMENTAL,COLD_EXPOSURE,CORE,5,ENV_COLD_05,"Skin is pale/blue, numb, hard, or blistering (frostbite)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_COLD_EXPOSURE_V1,ENVIRONMENTAL,COLD_EXPOSURE,CORE,6,ENV_COLD_06,"Severe pain in fingers/toes/ears/nose?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_COLD_EXPOSURE_V1,ENVIRONMENTAL,COLD_EXPOSURE,CORE,7,ENV_COLD_07,"Chest pain or trouble breathing?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_COLD_EXPOSURE_V1,ENVIRONMENTAL,COLD_EXPOSURE,CORE,8,ENV_COLD_08,"Irregular heartbeat or very slow heartbeat?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_COLD_EXPOSURE_V1,ENVIRONMENTAL,COLD_EXPOSURE,CORE,9,ENV_COLD_09,"Wet clothing or immersion in cold water?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_COLD_EXPOSURE_V1,ENVIRONMENTAL,COLD_EXPOSURE,CORE,10,ENV_COLD_10,"Age 65+ or very young child?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_COLD_EXPOSURE_V1,ENVIRONMENTAL,COLD_EXPOSURE,CORE,11,ENV_COLD_11,"Alcohol/drug use during exposure?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_COLD_EXPOSURE_V1,ENVIRONMENTAL,COLD_EXPOSURE,CORE,12,ENV_COLD_12,"Diabetes or circulation problems (PAD/Raynaud)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_COLD_EXPOSURE_V1,ENVIRONMENTAL,COLD_EXPOSURE,CORE,13,ENV_COLD_13,"Immunocompromised?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_COLD_EXPOSURE_V1,ENVIRONMENTAL,COLD_EXPOSURE,CORE,14,ENV_COLD_14,"Pregnant or could be pregnant?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_COLD_EXPOSURE_V1,ENVIRONMENTAL,COLD_EXPOSURE,CORE,15,ENV_COLD_15,"Symptoms worsening rapidly?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_COLD_EXPOSURE_V1,ENVIRONMENTAL,COLD_EXPOSURE,CORE,16,ENV_COLD_16,"Skin not rewarmed yet (still cold/numb)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_COLD_EXPOSURE_V1,ENVIRONMENTAL,COLD_EXPOSURE,CORE,17,ENV_COLD_17,"Severe weakness or inability to walk?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_COLD_EXPOSURE_V1,ENVIRONMENTAL,COLD_EXPOSURE,CORE,18,ENV_COLD_18,"Severe blistering or black skin (necrosis concern)?",TRI,Y,,,,"Yes|No|Not sure",,Y
ENV_COLD_EXPOSURE_V1,ENVIRONMENTAL,COLD_EXPOSURE,CORE,19,ENV_COLD_19,"No access to safe warm shelter now?",TRI,Y,,,,"Yes|No|Not sure",,Y
