flow_id,system,chief_complaint,module,order,question_id,question_text,answer_type,required,min,max,choices,help_text,active
DERM_HAIR_LOSS_V1,DERM,HAIR_LOSS,CORE,1,DERM_HAIR_01,"Hair shedding increased noticeably?",TRI,Y,,,,"Yes|No|Not sure",,Y
DERM_HAIR_LOSS_V1,DERM,HAIR_LOSS,CORE,2,DERM_HAIR_02,"Patchy hair loss (round/oval patches)?",TRI,Y,,,,"Yes|No|Not sure",,Y
DERM_HAIR_LOSS_V1,DERM,HAIR_LOSS,CORE,3,DERM_HAIR_03,"Hairline recession or thinning at crown?",TRI,Y,,,,"Yes|No|Not sure",,Y
DERM_HAIR_LOSS_V1,DERM,HAIR_LOSS,CORE,4,DERM_HAIR_04,"Scalp itching, scaling, or dandruff?",TRI,Y,,,,"Yes|No|Not sure",,Y
DERM_HAIR_LOSS_V1,DERM,HAIR_LOSS,CORE,5,DERM_HAIR_05,"Scalp pain, burning, or tenderness?",TRI,Y,,,,"Yes|No|Not sure",,Y
DERM_HAIR_LOSS_V1,DERM,HAIR_LOSS,CORE,6,DERM_HAIR_06,"Redness, sores, pus, or infection on scalp?",TRI,Y,,,,"Yes|No|Not sure",,Y
DERM_HAIR_LOSS_V1,DERM,HAIR_LOSS,CORE,7,DERM_HAIR_07,"Hair pulling or tight hairstyles (traction)?",TRI,Y,,,,"Yes|No|Not sure",,Y
DERM_HAIR_LOSS_V1,DERM,HAIR_LOSS,CORE,8,DERM_HAIR_08,"Major stress/illness/surgery in last 3 months?",TRI,Y,,,,"Yes|No|Not sure",,Y
DERM_HAIR_LOSS_V1,DERM,HAIR_LOSS,CORE,9,DERM_HAIR_09,"Pregnant or postpartum in last 6 months?",TRI,Y,,,,"Yes|No|Not sure",,Y
DERM_HAIR_LOSS_V1,DERM,HAIR_LOSS,CORE,10,DERM_HAIR_10,"Unintentional weight loss or restrictive dieting?",TRI,Y,,,,"Yes|No|Not sure",,Y
DERM_HAIR_LOSS_V1,DERM,HAIR_LOSS,CORE,11,DERM_HAIR_11,"Heavy menstrual bleeding or anemia history?",TRI,Y,,,,"Yes|No|Not sure",,Y
DERM_HAIR_LOSS_V1,DERM,HAIR_LOSS,CORE,12,DERM_HAIR_12,"Thyroid symptoms (cold/heat intolerance, fatigue, palpitations)?",TRI,Y,,,,"Yes|No|Not sure",,Y
DERM_HAIR_LOSS_V1,DERM,HAIR_LOSS,CORE,13,DERM_HAIR_13,"New medications in last 3 months?",TRI,Y,,,,"Yes|No|Not sure",,Y
DERM_HAIR_LOSS_V1,DERM,HAIR_LOSS,CORE,14,DERM_HAIR_14,"Family history of patterned hair loss?",TRI,Y,,,,"Yes|No|Not sure",,Y
DERM_HAIR_LOSS_V1,DERM,HAIR_LOSS,CORE,15,DERM_HAIR_15,"Autoimmune history (thyroid, vitiligo, etc.)?",TRI,Y,,,,"Yes|No|Not sure",,Y
DERM_HAIR_LOSS_V1,DERM,HAIR_LOSS,CORE,16,DERM_HAIR_16,"New body hair loss or eyebrow thinning?",TRI,Y,,,,"Yes|No|Not sure",,Y
DERM_HAIR_LOSS_V1,DERM,HAIR_LOSS,CORE,17,DERM_HAIR_17,"Symptoms worsening rapidly?",TRI,Y,,,,"Yes|No|Not sure",,Y
DERM_HAIR_LOSS_V1,DERM,HAIR_LOSS,CORE,18,DERM_HAIR_18,"Fever or severe systemic symptoms?",TRI,Y,,,,"Yes|No|Not sure",,Y
DERM_HAIR_LOSS_V1,DERM,HAIR_LOSS,CORE,19,DERM_HAIR_19,"Immunocompromised?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,1,NUT_WM_01,"Goal is weight loss?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,2,NUT_WM_02,"Goal is weight gain or muscle gain?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,3,NUT_WM_03,"Diabetes or prediabetes?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,4,NUT_WM_04,"High blood pressure or heart disease?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,5,NUT_WM_05,"Sleep apnea/snoring?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,6,NUT_WM_06,"Current BMI ≥30 OR ≥27 with comorbidity?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,7,NUT_WM_07,"Interested in GLP-1 medications (semaglutide/tirzepatide)?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,8,NUT_WM_08,"History of pancreatitis?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,9,NUT_WM_09,"Personal/family history of medullary thyroid cancer or MEN2?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,10,NUT_WM_10,"Pregnant, breastfeeding, or trying to conceive?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,11,NUT_WM_11,"Severe nausea/vomiting currently?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,12,NUT_WM_12,"History of gallstones or RUQ pain?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,13,NUT_WM_13,"History of eating disorder?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,14,NUT_WM_14,"Unintentional weight loss or B symptoms (fever/night sweats)?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,15,NUT_WM_15,"Currently post-bariatric surgery?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,16,NUT_WM_16,"Willing to track protein and calories?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,17,NUT_WM_17,"Active depression or suicidality?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,18,NUT_WM_18,"Symptoms worsening rapidly?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,19,NUT_WM_19,"Has a PCP/endocrinology follow-up available?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,1,NUT_BARI_01,"History of bariatric surgery?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,2,NUT_BARI_02,"Type of surgery: bypass/sleeve/other (if known)?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,3,NUT_BARI_03,"Frequent vomiting or cannot keep fluids down?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,4,NUT_BARI_04,"Severe abdominal pain?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,5,NUT_BARI_05,"Dizziness/fainting (dehydration or low sugar)?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,6,NUT_BARI_06,"Symptoms of dumping syndrome (sweats, cramps, diarrhea after carbs)?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,7,NUT_BARI_07,"Hair loss since surgery?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,8,NUT_BARI_08,"Fatigue or weakness?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,9,NUT_BARI_09,"Numbness/tingling (B12 deficiency concern)?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,10,NUT_BARI_10,"Taking bariatric multivitamin regularly?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,11,NUT_BARI_11,"Taking iron supplementation?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,12,NUT_BARI_12,"Taking B12 supplementation?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,13,NUT_BARI_13,"Taking calcium + vitamin D?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,14,NUT_BARI_14,"Using NSAIDs (ibuprofen/naproxen) regularly?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,15,NUT_BARI_15,"Alcohol use increased since surgery?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,16,NUT_BARI_16,"Pregnant or could be pregnant?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,17,NUT_BARI_17,"Symptoms worsening rapidly?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,18,NUT_BARI_18,"No follow-up with bariatric team recently?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,19,NUT_BARI_19,"Unable to meet protein intake daily?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_EATING_DISORDER_V1,NUTRITION,EATING_DISORDER,CORE,1,NUT_ED_01,"Concern about restrictive eating or purging?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_EATING_DISORDER_V1,NUTRITION,EATING_DISORDER,CORE,2,NUT_ED_02,"Rapid weight loss recently?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_EATING_DISORDER_V1,NUTRITION,EATING_DISORDER,CORE,3,NUT_ED_03,"Fainting or near-fainting?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_EATING_DISORDER_V1,NUTRITION,EATING_DISORDER,CORE,4,NUT_ED_04,"Chest pain or palpitations?",TRI,Y,,,,"Yes|No|Not sure",,Y
