flow_id,system,chief_complaint,module,order,question_id,question_text,answer_type,required,min,max,choices,help_text,active
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,1,NUT_WM_01,"Goal is weight loss?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,2,NUT_WM_02,"Goal is weight gain or muscle gain?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,3,NUT_WM_03,"Diabetes or prediabetes?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,4,NUT_WM_04,"High blood pressure or heart disease?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,5,NUT_WM_05,"Sleep apnea/snoring?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,6,NUT_WM_06,"Current BMI ≥30 OR ≥27 with comorbidity?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,7,NUT_WM_07,"Interested in GLP-1 medications (semaglutide/tirzepatide)?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,8,NUT_WM_08,"History of pancreatitis?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,9,NUT_WM_09,"Personal/family history of medullary thyroid cancer or MEN2?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,10,NUT_WM_10,"Pregnant, breastfeeding, or trying to conceive?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,11,NUT_WM_11,"Severe nausea/vomiting currently?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,12,NUT_WM_12,"History of gallstones or RUQ pain?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,13,NUT_WM_13,"History of eating disorder?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,14,NUT_WM_14,"Unintentional weight loss or B symptoms (fever/night sweats)?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,15,NUT_WM_15,"Currently post-bariatric surgery?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,16,NUT_WM_16,"Willing to track protein and calories?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,17,NUT_WM_17,"Active depression or suicidality?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,18,NUT_WM_18,"Symptoms worsening rapidly?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_WEIGHT_MANAGEMENT_V1,NUTRITION,WEIGHT_MANAGEMENT,CORE,19,NUT_WM_19,"Has a PCP/endocrinology follow-up available?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,1,NUT_BARI_01,"History of bariatric surgery?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,2,NUT_BARI_02,"Type of surgery: bypass/sleeve/other (if known)?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,3,NUT_BARI_03,"Frequent vomiting or cannot keep fluids down?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,4,NUT_BARI_04,"Severe abdominal pain?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,5,NUT_BARI_05,"Dizziness/fainting (dehydration or low sugar)?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,6,NUT_BARI_06,"Dumping symptoms after carbs (sweats, cramps, diarrhea)?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,7,NUT_BARI_07,"Hair loss since surgery?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,8,NUT_BARI_08,"Fatigue or weakness?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,9,NUT_BARI_09,"Numbness/tingling (B12 deficiency concern)?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,10,NUT_BARI_10,"Taking bariatric multivitamin regularly?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,11,NUT_BARI_11,"Taking iron supplementation?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,12,NUT_BARI_12,"Taking B12 supplementation?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,13,NUT_BARI_13,"Taking calcium + vitamin D?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,14,NUT_BARI_14,"Using NSAIDs (ibuprofen/naproxen) regularly?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,15,NUT_BARI_15,"Alcohol use increased since surgery?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,16,NUT_BARI_16,"Pregnant or could be pregnant?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_POST_BARIATRIC_V1,NUTRITION,POST_BARIATRIC,CORE,17,NUT_BARI_17,"Symptoms worsening rapidly?",TRI,Y,,,,"Yes|No|Not sure",,Y
