flow_id,system,chief_complaint,module,order,question_id,question_text,answer_type,required,min,max,choices,help_text,active
NUTRITION_EATING_DISORDER_V1,NUTRITION,EATING_DISORDER,CORE,10,NUT_ED_10,"Missed periods or hormonal changes?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_EATING_DISORDER_V1,NUTRITION,EATING_DISORDER,CORE,11,NUT_ED_11,"Body image distress driving eating behavior?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_EATING_DISORDER_V1,NUTRITION,EATING_DISORDER,CORE,12,NUT_ED_12,"Suicidal thoughts or self-harm?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_EATING_DISORDER_V1,NUTRITION,EATING_DISORDER,CORE,13,NUT_ED_13,"Alcohol or substance use?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_EATING_DISORDER_V1,NUTRITION,EATING_DISORDER,CORE,14,NUT_ED_14,"Diabetes or insulin use?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_EATING_DISORDER_V1,NUTRITION,EATING_DISORDER,CORE,15,NUT_ED_15,"Immunocompromised or major chronic disease?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_EATING_DISORDER_V1,NUTRITION,EATING_DISORDER,CORE,16,NUT_ED_16,"Pregnant or could be pregnant?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_EATING_DISORDER_V1,NUTRITION,EATING_DISORDER,CORE,17,NUT_ED_17,"Symptoms worsening rapidly?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_EATING_DISORDER_V1,NUTRITION,EATING_DISORDER,CORE,18,NUT_ED_18,"No safe supervision/support right now?",TRI,Y,,,,"Yes|No|Not sure",,Y
NUTRITION_EATING_DISORDER_V1,NUTRITION,EATING_DISORDER,CORE,19,NUT_ED_19,"Already in therapy or treatment?",TRI,Y,,,,"Yes|No|Not sure",,Y
