flow_id,system,chief_complaint,module,order,question_id,question_text,answer_type,required,min,max,choices,help_text,active
PSYCH_ANXIETY_PANIC_V1,PSYCH,ANXIETY_PANIC,CORE,1,PSY_ANX_01,"Sudden intense fear or panic?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_ANXIETY_PANIC_V1,PSYCH,ANXIETY_PANIC,CORE,2,PSY_ANX_02,"Heart racing or chest tightness?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_ANXIETY_PANIC_V1,PSYCH,ANXIETY_PANIC,CORE,3,PSY_ANX_03,"Shortness of breath or choking sensation?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_ANXIETY_PANIC_V1,PSYCH,ANXIETY_PANIC,CORE,4,PSY_ANX_04,"Dizziness or feeling faint?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_ANXIETY_PANIC_V1,PSYCH,ANXIETY_PANIC,CORE,5,PSY_ANX_05,"Fear of dying or losing control?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_ANXIETY_PANIC_V1,PSYCH,ANXIETY_PANIC,CORE,6,PSY_ANX_06,"Tingling or numbness?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_ANXIETY_PANIC_V1,PSYCH,ANXIETY_PANIC,CORE,7,PSY_ANX_07,"Triggering stress or anxiety history?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_ANXIETY_PANIC_V1,PSYCH,ANXIETY_PANIC,CORE,8,PSY_ANX_08,"Symptoms peak within minutes?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_ANXIETY_PANIC_V1,PSYCH,ANXIETY_PANIC,CORE,9,PSY_ANX_09,"Substance use or stimulant intake?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_ANXIETY_PANIC_V1,PSYCH,ANXIETY_PANIC,CORE,10,PSY_ANX_10,"New chest pain different than usual?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_ANXIETY_PANIC_V1,PSYCH,ANXIETY_PANIC,CORE,11,PSY_ANX_11,"Fever or signs of infection?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_ANXIETY_PANIC_V1,PSYCH,ANXIETY_PANIC,CORE,12,PSY_ANX_12,"History of heart or lung disease?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_ANXIETY_PANIC_V1,PSYCH,ANXIETY_PANIC,CORE,13,PSY_ANX_13,"Symptoms worsening rapidly?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_ANXIETY_PANIC_V1,PSYCH,ANXIETY_PANIC,CORE,14,PSY_ANX_14,"Thoughts of harming yourself?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_ANXIETY_PANIC_V1,PSYCH,ANXIETY_PANIC,CORE,15,PSY_ANX_15,"Pregnant or postpartum?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_ANXIETY_PANIC_V1,PSYCH,ANXIETY_PANIC,CORE,16,PSY_ANX_16,"Poor sleep recently?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_ANXIETY_PANIC_V1,PSYCH,ANXIETY_PANIC,CORE,17,PSY_ANX_17,"Recent medication changes?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_ANXIETY_PANIC_V1,PSYCH,ANXIETY_PANIC,CORE,18,PSY_ANX_18,"Episodes recurring?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_ANXIETY_PANIC_V1,PSYCH,ANXIETY_PANIC,CORE,19,PSY_ANX_19,"Able to calm with reassurance/breathing?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_DEPRESSION_V1,PSYCH,DEPRESSION,CORE,1,PSY_DEP_01,"Feeling down or hopeless most days?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_DEPRESSION_V1,PSYCH,DEPRESSION,CORE,2,PSY_DEP_02,"Loss of interest or pleasure?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_DEPRESSION_V1,PSYCH,DEPRESSION,CORE,3,PSY_DEP_03,"Sleep problems (too much or too little)?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_DEPRESSION_V1,PSYCH,DEPRESSION,CORE,4,PSY_DEP_04,"Low energy or fatigue?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_DEPRESSION_V1,PSYCH,DEPRESSION,CORE,5,PSY_DEP_05,"Poor concentration or indecisiveness?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_DEPRESSION_V1,PSYCH,DEPRESSION,CORE,6,PSY_DEP_06,"Appetite or weight changes?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_DEPRESSION_V1,PSYCH,DEPRESSION,CORE,7,PSY_DEP_07,"Feelings of guilt or worthlessness?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_DEPRESSION_V1,PSYCH,DEPRESSION,CORE,8,PSY_DEP_08,"Thoughts of death or suicide?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_DEPRESSION_V1,PSYCH,DEPRESSION,CORE,9,PSY_DEP_09,"Plan or intent to harm yourself?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_DEPRESSION_V1,PSYCH,DEPRESSION,CORE,10,PSY_DEP_10,"History of depression or bipolar disorder?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_DEPRESSION_V1,PSYCH,DEPRESSION,CORE,11,PSY_DEP_11,"Substance or alcohol use increased?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_DEPRESSION_V1,PSYCH,DEPRESSION,CORE,12,PSY_DEP_12,"Recent major life stressor or loss?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_DEPRESSION_V1,PSYCH,DEPRESSION,CORE,13,PSY_DEP_13,"Symptoms for 2 weeks or longer?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_DEPRESSION_V1,PSYCH,DEPRESSION,CORE,14,PSY_DEP_14,"Psychotic symptoms (voices, paranoia)?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_DEPRESSION_V1,PSYCH,DEPRESSION,CORE,15,PSY_DEP_15,"Pregnant or postpartum?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_DEPRESSION_V1,PSYCH,DEPRESSION,CORE,16,PSY_DEP_16,"Support system available?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_DEPRESSION_V1,PSYCH,DEPRESSION,CORE,17,PSY_DEP_17,"Able to keep yourself safe right now?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_DEPRESSION_V1,PSYCH,DEPRESSION,CORE,18,PSY_DEP_18,"Symptoms worsening rapidly?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_DEPRESSION_V1,PSYCH,DEPRESSION,CORE,19,PSY_DEP_19,"Currently under mental health care?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_INSOMNIA_V1,PSYCH,INSOMNIA,CORE,1,PSY_INS_01,"Difficulty falling or staying asleep?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_INSOMNIA_V1,PSYCH,INSOMNIA,CORE,2,PSY_INS_02,"Sleep problem 3+ nights per week?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_INSOMNIA_V1,PSYCH,INSOMNIA,CORE,3,PSY_INS_03,"Symptoms longer than 1 month?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_INSOMNIA_V1,PSYCH,INSOMNIA,CORE,4,PSY_INS_04,"Daytime sleepiness or impairment?",TRI,Y,,,,"Yes|No|Not sure",,Y
PSYCH_INSOMNIA_V1,PSYCH,INSOMNIA,CORE,5,PSY_INS_05,"Anxiety or racing thoughts at night?",TRI,Y,,,,"Yes|No|Not sure",,Y
